Id,Text
1472,why are guys not using avtaars in their profiles? they are a cool way to tell others who you are!
1473,what is alcohol sugar? some items at the grocers say 0 sugar; 14 sugar alcohol
1474,is it right...........sex before marriage ?
1475,what was richard pryor's best standup routine?
1476,what did you like best about the 70's?
1477,what happened to adam guier after he starred in the movie
1478,i just updated my computer to windows xp pro. and i dont have no sound only a be but no sount how can i fix it
1479,what is cgi?
1480,is harrison ford married?
1481,my site works for some but not for everybody. why is that? hi
1482,what is the best email service? other than yahoo! because they just deleted my account for no reason
1483,who's got the best search engine? excluding digfind.com...
1484,what are the main differences between a pc and a mac?
1485,how do you like picking a best answer? do you prefer picking yourself or putting it to a vote? and if you pick yourself
1486,what is nigerhyb?
1487,fender jazz bass guitar price?
1488,does anyone know of any work from home jobs that cost no money at all? i am looking for a 
1489,what is fidelity in relationships between two committed persons? when you say i do to someone in front of god and the guests in your wedding. and that you promise to live with this person and love and honor and respect this person... what is fidelity?&#xa;is it
1490,my ex gone mad? i broak up with my boyfriend and some one told him that i only went out with him because i felt sorry for him but i just saw him at the mall today with his brother and some other people and i didn't know what to do. what should i do?
1491,reset root password in linux how do i reset the root password in linux?
1492,what is the meaning of immanuel?
1493,where would you like to go for your honeymoon??
1494,i got hit in the face with a truck last week
1495,can high blood pressure cause sexual dysfunction in men?
1496,are there any mountains in england? &amp; if so how many?
1497,when will i know the right time to ask him out? you first have to read my other questions and then youll know how to answer this ok...
1498,what is the difference between 15.4 tft and 15 ?
1499,be creative people
1500,how the human species evolved? how the human species evolved?
1501,how many dimensions are we really able to perceive? some scientists talk about our “4 dimensions” in space and time
1502,what is oral penmanship? it's a phrase i've heard in the past
1503,why does hair grow??
1504,i want to know everything about bluetooth and worldspace radio?
1505,where to download xp professional setup diskette version?
1506,what is the best way to ask a girl to be your girlfriend
1507,if u had sex what kind of mucis would u listen 2 ?
1508,why man wanna the woman to show her body parts
1509,there are traces of joint stars in milky way galaxy. are there any traces of joint planets ever detected?
1510,is it normal for a girl to like hair pulling?
1511,how many licks does it take to get to the center of a tootsie pop? i just always really wanted to know...
1512,is there a basic matrix library in python? it should allow me to create n-d arrays and perform basic mathematical operations.
1513,firefox browser causes my cpu useage to go to 100% and stay there. no add ons to the browser installed. as soon as exiting from firefox my cpu useage drops drastically.
1514,how do you find if ou have a credit card in your name?
1515,are there suport groups for divorce?
1516,should harry potter be banned from schools?  what do you think of the religious controversy?
1517,help - i read a poem once and can't find it again!  a mother's poem to children...? the poem had three parts - in the first paragraph it said something like to my oldest child....i love you best...i lvoe you best because you were my first and then all the great things about a first child.&#xa;&#xa;the second paragraph was to her middle child and was similar to my middle child....i love you best.  i love you best because... and then the great things about being middle.&#xa;and then the last paragraph was to teh youngest and was similiar.  &#xa;&#xa;its a great poem because i think it is sooooo true - you love all your children best in their own ways.&#xa;&#xa;anyway
1518,difference of two infinite series? i challenged a high school kid with this problem and now i'm not sure i know the answer.  help!&#xa;&#xa;a = 1 + 1 + 1 + ... = infinity&#xa;b = 1.1 + 1.2 + 1.3 + ... = infinity&#xa;c = a - b = infinity - infinity = 0&#xa;however
1519,how do i calculate option arm mortgage?
1520,how to produce good perfume? how can i produce good perfume and expert to advance countries from africa
1521,are there any good articles or books where i can learn about the world economy? (inflation
1522,how could you satisfy your girl friend? if you can
1523,how can i figure out how much will be taken out of my paycheck?
1524,what's the best way to organize a digital music collection that has duplicates and some bad tags? because of several hard drive failures
1525,why do most guys in online dating always select kids - no for their match?
1526,what is meant by gametogenesis?
1527,where can i get free gre material?
1528,who is your favorite r&amp;b artist?
1529,where are the best it/computer jobs located?
1530,what was the show with the robot that looked like a small ball with cylindrical head and arms?
1531,when did the apostle paul write his new testament works. was it during the messiah's lifetime or after.?
1532,which treadmill is the best for effectiveness and cost?
1533,i am looking for www.sharebears songs.com i just don't know where to go?
1534,i dont understand my love life.i want to have a bf but whenever i have my mood easily get change.?
1535,what makes friendship click? how does the spark keep going?
1536,why are people gay?
1537,what can you do to get an ex out of your head?
1538,does anybody like 24? if so
1539,what four-letter name is given to the foam at the top of a glass of beer?
1540,how can a person get rid of a sty (in their eye) ?
1541,when was the last regular issue of life magazine published? and what was on the cover?
1542,what are the nine rules of using capital letters?
1543,what is a really good
1544,where is shirley ceaser's church located?
1545,how many people still watch kids shows? please answer honestly because my friends call me crazy. i am a senior in high school and i see no problem with it.
1546,where can i get free online daily forex historical data for diff. currencies(data include high
1547,how do i get rid of the it's now safe to turn off your computer in windows xp? i installed a new hard drive with win xp and to my surprise
1548,what are the rules regarding dating your ex's best friend?
1549,how can i write agood resume?
1550,what is the best spyware remover that is free?
1551,what's your favorite programming language?
1552,how to be a kid girl?
1553,how do you create gif pictures from videos?
1554,how does water divining work?
1555,so far
1556,game zone.? jonh michael p. trajano
1557,everybody replies google is a better search engine. but why?
1558,what's the diameter of the world
1559,which browser is the most standards compliant?
1560,what's the safest and most effective way to control acne and reduce blemishes?
1561,how can you ssseduce the person you love?
1562,is the universe finite or infinite?
1563,who said i am not bound to please thee with my answers?
1564,can i get a job in usa / uk with the information below
1565,how is it that different countries have come up with different styles of electrical socket pins?
1566,what are accounting standards?
1567,is it bad to be more attracted to men of another
1568,my husband left me for another woman and is living with her.  my 5 year old daughter wants me to meet her.? my husband of 10 years met another woman and fell in love. he left me and moved in with her and her 8 year old son. he has joint custody so my daughter stays with them two nights a week and every other weekend.  she drives me crazy telling me how great this woman is and she wants me to meet her and her child. she ask (and cries) several times a day for me to do this.  my ex thinks it's a good idea.  this woman helped to break up a marrage and family. she knew my ex was married. i cannot respect her for this (and have a few other feelings about her). should i meet this woman for the sake of my daughter?
1569,which birthcontrol to use? i am trying to figure out which birthcontrol would be the best contraceptive to use other than condoms because condoms really take alot of pleasure out of sex.  we were planting on using  the pull-out method no matter which other we choose
1570,which is the biggest diamond in the world?
1571,is psylocke a villain in x-men?? i just heard psylocke has just been cast for the movie x-men 3 and that she is on magneto's side. i havn't read the comic book in about 5 years
1572,why should one study gui and console?
1573,what's the market share of gm and ford together in the usa?
1574,my two year old has a temper what can i do? he is from a split home so i some times feel all i can do is love but there is a fine line between love and spoiling
1575,what areas of education will have the most job growth for college/university teachers in the next few years?
1576,what is the meaning of life besides 42?
1577,is there an easy way to tell if someone loves you? if so
1578,how long is battery life on a first generation ipod mini?
1579,how can  i not b so out of breath? i am always out of breath when i run even short distances. is this my asthma or am i just out of shape?
1580,what's so special about level 2? apart from double limits?
1581,does anybody want to give me a job as a research assistant? i have a psychology major and live in sydney.?
1582,dsl vs. broadband? what is the difference? is there a difference?
1583,what do u see when u close your eyes?
1584,what is the best site for top 10 ? which site gives you the very last up-to-date top 10 songs ?
1585,what movie is this from? i always tell the truth. even when i lie.
1586,what is dinst?
1587,how does planetquest find planets?
1588,on what date did the hindenburg crash?
1589,do girls poop?  what about farts?  do girls fart?
1590,how can i get my man  to understand 
1591,how can i pass the piroxy ? in some contry they try to filter some sites to make sure that no  customer can visit it i want to know can some one pass  all filters ? people say with piroxy we can ? but i want to know exactly how?
1592,what is tcp/ip? describe briefly.?
1593,how many square feet in an acre?
1594,how to apply for a credit card through lebanon's super wal-mart?
1595,what is javascript and how does it work with the dom?
1596,what does the word bamba mean in the song la bamba?
1597,who said in a world of mules there are no rules and candy is dandy but liquor is quicker ???
1598,why does my dog look at me funny?
1599,how do i gain weigh? what should i eat and do?
1600,what makes a teacher want to leave their profession?
1601,where is the best place to look for love?
1602,what should i offer for xmas to my grand'ma ? she is 92 years old
1603,my husband hasn't found a job yet and it's been over a year. should i kick him out?
1604,can i copy a copy-protected cd to my mp3 player? i accidentally bought a copy-protected cd. is there any way i can work around the copy protection and rip it to my mp3 player?
1605,why do people blush when they are embarrassed? why do people blush when they are embarrassed?
1606,if a guy who is engaged keeping a platonic friend with a lady bt does nt tell her of hs being engaged is itbad is that considered double dating?even though no level of commitment with the platonic girl fried
1607,whats your favorite word?
1608,what do you think of dr. house? he's sarcastic and mysterious. do you like him?
1609,do schools need better teachers or more funding? why?
1610,what is allometric chenge in geomorphology?
1611,after finishing bachelor of business entreprenuership who can i work as? this course is offered in www.rmit.edu.au&#xa;just search bachelor of business entreprenuership &#xa;this is so you could have a look what it is about.&#xa;i still dont know who do i work as after i finish.
1612,what is the zip code for arcadia
1613,are there any good home remedies for soothing a sore throat caused by a cold?
1614,best place to meet guys in the bay area?
1615,e-commerce? please suggest a good open source e-commerce program.
1616,how know the true love?
1617,what are some pisces chacteristics?
1618,who is best singer of booywood?
1619,i'm not getting any answers
1620,can you guys make one word with this=&gt; dore noo?
1621,what is the name of modern day sparta?
1622,what is internet?
1623,does the dell insirion 2200 have built in wireless?
1624,i'm trying to find the company that sells lcd monitors that have 3 panel surround. i know they're expensive!
1625,is there a name for the red circle with the line through it
1626,what's the first word that the indian said in the movie one flew over the cuckoo's nest?
1627,which os is better windows or linux?
1628,i'm looking for a new pda with the form factor of an hp jonada or a nec mobile pro 800 that will ppc 2003.? pda ppc 2003
1629,where can i find good classical music containing pizzicato
1630,what is the best and fastest educational path for a highschool graduate to become a licenced cnra in phoenix? the more detailed the answer the better.
1631,how do you make a chain on your hands???? with string???
1632,would amazon sell as much stuff if they required california residents to pay tax?
1633,what was eminem's first song??
1634,why did the ku klux klan flourish in the 1920s? why did the ku klux klan flourish in the 1920s
1635,how do i delete pop-ups by yahoo microsoft internet explorer such as good website and others in the same thing when i go to a site either yahoo messenger or anywhere i get pop-ups from site like good website by microsoft internet explorer 
1636,does anyone still rave?  are there any raves around the philiadelphia area for this new years??
1637,can i run ubuntu (linux) on the same ibook as i run mac os 10.4? can i run ubuntu and macc os x on the same mac? -i'd like to try ubuntu ( http://ubuntulinux.org/ )
1638,how do u know if a guy really likes u? if he wants 2 go out w/ u and he's your best friend in the entire world!!
1639,how to cure a cold?
1640,why is sirius not offering howard stern in canada? why is that? &#xa;&#xa;are the laws different in canada and the crtc still regulates satellite radio while the fcc doesnt in the usa?
1641,i hear people making money on internet
1642,how many people go missing every year world wide?
1643,who can certify english in mexico? i'm an english teacher working in mexico and the other day i was told that the embassy certifies english for children and young adults
1644,is there any web site where i can get free computer software books for download?
1645,anyone know someone who's been on the springer show?  did the springer show portray them correctly?
1646,lwhat are good chinese herbs to enhance size and performance in bed?
1647,in yahoo 360
1648,what is a stable and high return investment? is there an investment that gives at least 10% return and is relatively safe?
1649,is there a real way to become a legitimate freelance writer?
1650,what are some great movies about in-laws and the holidays? i'm looking for a list of movies that deals with the themes of contentious in-laws having to come together for the holidays. in particular
1651,if you have a boyfriend and you still have a feelings for you ex what do you do? my new boyfriend is nice he cooks
1652,what is the new year song? and what are the words?
1653,does anyone think joey is funny?
1654,any suggestions what to write on a christmas card for a girlfriend? writing one now
1655,can someone explain to me what ruby on rails is all about?
1656,where can i find information on the key affiliate relationships for web search engines? for example&#xa;does google still power some of ask jeeves searches?
1657,what is 'applied strategy management'? i want to know what this means in business terms.
1658,how did king tut die? did he get murder or died of old age
1659,what vitamins that build muscles and speed?
1660,what cynic once told charlie brown: “if you’re not beguiling by age 12
1661,how long will it take god to create the new world?
1662,what do you think about argentina? (one of the southest countries in america)?
1663,what is the difference between ajax and microsoft remote scripting ?
1664,what is a keyloid and is it cancerous?
1665,how high can a gas filled balloon travel upward?
1666,please help me  to find my friend? i want to find my friend miss chi chu. she was come from taiwan
1667,what is googlebombing?
1668,where can i download free music online with no adware?
1669,do hippos like chocolate pudding?  or do they prefer some other flavor?
1670,tell me more about hannuka?
1671,which type of chemical matter n reactions r discuss under organic chemistry?
1672,the ribosomes of prokaryotes has a sedimentation coefficient of ________ while in eukaryotes ________?
1673,where can i get mozillan firefox and is it better than netscape? i seen question asking if it was better than internet explorer and wondered exactly what it was and where to get it.
1674,what are the lyrics to the garfield and friends theme song? they talk too fast
1675,why men masturbate more than women?
1676,if two connected human brains work properly would it be a case of double personality or would they merge?
1677,why are my teeth extremely painful and sensitive after using crest whitestrips? i cannot eat or drink anything for at least 2 days after 1 application. i know these cause sensitivity
1678,what is the largest city in maricopa county?
1679,how can you tell if a frog is male or female?
1680,can you get evicted in the winter time?
1681,what is your favoriet holiday?
1682,what are some of the signs of diabetes? i have some discolored skin and i had gotten some advice that diabetes might why this is happening..
1683,how to find my ip address?
1684,why the sky is blue?
1685,who shot down the red baron in wwi?
1686,what it the stupidest questian that anyone has asked or answered?
1687,how to recieve sounds in an acoustic guitar.?
1688,do girls like thin
1689,how to propose a girl?
1690,what is the best palm games....?
1691,what is the origin of the word cop?
1692,what would the acronym ltm stand for in the context of an airline industry investor relations webcast?
1693,what are some benefits &amp; advantages to small business' by accepting credit cards?
1694,which laptop is best for linux? would like to buy a laptop with linux in uk.&#xa;let me know any good vendors.
1695,usps lost my package? the usps lost my package or send it to the wrong house.  the package wasn't insured
1696,how many non-electrical noise making objects can you name?
1697,who seems more guilty?   o.j. simpson or michael jackson? &lt;b&gt;o.j. simpson:&lt;/b&gt;  charged with the murder of his ex-wife and her boyfriend and found not guilty in criminal court.&#xa;he ran from police and wrote a suicide letter.&#xa;blood was found on his bronco.&#xa;a bloody glove was found on his property.&#xa;&#xa;&lt;b&gt;michael jackson:&lt;/b&gt;&#xa;twice charged with child sexual molestation.  he settled one case and was found not guilty in the other.  &#xa;he was accused of molestation by four children.&#xa;he admits that he enjoys sleeping with children.&#xa;he is the strangest man most of us will ever see.
1698,has anyone been heart broken?? i hear that people's heart break when their love is gone or parted or whatever....has it ever happened to u?
1699,nanomagnetic?
1700,why do people sniff their fingers after scratching no-no areas such as armpits?
1701,what is a good home remedy for constipation?
1702,how criate my web side?
1703,who said beauty is in the eye of the beholder?
1704,what is a great holiday gift to give to your co-workers?
1705,i've heard of a green flash when the sun sets. does this happen? only over the ocean? why?
1706,is gmail the best free email service available currently?
1707,how long will it take for someone to answer this question?
1708,what kind of guitar is that? what kind of guitar is joaquin phoenix playing in the germany scenes in walk the line?  you can see the one i mean at about 30 seconds and 50 seconds (the hangar and the music store) in the trailer on yahoo! movies.&#xa;&#xa;it doesn't appear to have a standard sound hole
1709,what are the amendments? (bill of rights)?
1710,i cannot pay all my bills. my credit is ruined and collectors are calling?  what can i do?
1711,one more riddle? a doctor and a bus driver are both in love with the same woman
1712,are there any investments that defy the efficient market hypothesis?  this is what i meant to ask. . . i previously asked
1713,how do you pronounce the name of the astronomer kuiper ?
1714,can you get a std from drinking after someone who has an oral std?
1715,are wireless networks secure?
1716,where did the band
1717,how do you deal with people that are bipolar without going crazy too?
1718,what is the difference between perfume and cologne?
1719,can dog's tick spreds to humans?
1720,what is a theopneust?
1721,do you believe teachers are recognized enough for their efforts?
1722,what new england state contains the penobscot river?
1723,how do i get the job back when i was fired?
1724,why all men insecure when in an relationship?
1725,how many three stooges were there?
1726,i cannot see my yahoo tool bar why?
1727,what is cabotage?
1728,i can't find these announcements i found at one point that are mailable message in a bottle things! help?! it's for my college graduation :( i wanted something unique
1729,how a black hole is formed? i would like to know how a black hole can possibly be formed. are there any experimental evidence of such creation?
1730,another crazy riddle? i have a big mouth and i am also quite loud! i am not a gossip but i do get involved with everyone's dirty business. can you name me?
1731,what is the boiling temperature of water at the highest elevation on earth?
1732,do u know in which country live the most beautiful girls in the world
1733,looking for charlotte's web dvd in spanish? does one exist?
1734,what is the best love song ever created?
1735,can someone tell me what happened in buffy's series finale? i had to work and missed the ending.
1736,what other auto related business i could add to my existing auto repair shop?
1737,do you think that jessica simpson made a mistake to divorce nick?
1738,how do you choose the best math algorithm to solve a problem? is there a method
1739,what runs but never walks
1740,how do i get my ex-girlfriend back if she is seeing someone else!!!!!!!!!? we have dated for 4 years but things got a little weird in july i told her i wantd to be friends but realisticly i wanted to ask her to marry me 
1741,how do i sign up for gmail?
1742,best weight loss diet?
1743,do you ever feel alone in a crowded room?
1744,what are plastic fingerprints.?
1745,what do not you like of girls in a date? drink too much&#xa;talk too much...&#xa;i don't know
1746,what sets off the security detectors at the stores? when i walk through the scanners at the stores
1747,what is best affiliate site and best email advertisment paying site.? i wish to earn through my site so want to be an affiliate. my site is on indian stocks. also i have a big email list which is quite genuine so i can also promote some advertisements on email.
1748,where can i find help learning a foreign language?
1749,what is the background song in the hbo commercial that advertises the supranoes
1750,i am 18 years old
1751,what is knowledge management ?
1752,should i dump my boy friend
1753,can anybody tell me what age you fist had sex and what was it like?
1754,how do i clear the the search text field history on my search engine?
1755,when dumper tells dumpee i dont wanna b with you why does the dumper start rumers about the dumpee
1756,why does girls ofthen change there boyfriends?
1757,i have 2 40 gig hard drives
1758,why do we call the initial test alpha test and the next test beta test?
1759,my one website is not indexed on msn.? i have a website: http://www.ridleypa.com&#xa;it is indexed and ranked well on yahoo and google
1760,is there a tabbed ssh client available under gpl ?
1761,why are handicapped bathroom stalls always built at the end of the restroom?
1762,is there life after death?
1763,what causes migraines and what can help to minimize the impact?
1764,is it possible for yahoo to introduce ( white board ) as is present in netmeeting and windows messengers .? i am a regular user of yahoo messenger and find it as the best in messengers . but is it possibele for yahoo to introduce  white board sharing  just like in netmeeting and windows messenger .
1765,how can yahoo q&amp;a stop spam and abuse? after posting a question and immediately seeing it at the top of the yahoo q&amp;a home page
1766,my laptop loses its broweser connection whenever i use p2p programs? my broadband connection works fine on my laptop until i start up any p2p application. once i start one up
1767,what is the fastest speed for a home wireless network connection?
1768,has anyone of u desire to marry me?it`s for girls?
1769,what is the best power ranger color red; pink
1770,how is lithium helpful to us in life? how is how is lithium helpful to us in life?
1771,what's your favorite christmas movie? mine is scrooge with bill murray and i'm watching it right now!
1772,does anyone know what piggy back means?
1773,how to freely make traffic on my web site? hi there
1774,is it possible for a burned cd to get erased unintentionally? i had some pictures which i burned onto a cd and was using it when all of a sudden
1775,have you ever sent a spam email?
1776,metadate side affects? son is 10
1777,what is the most common password ?
1778,is it better to be circumsized or not?
1779,do anybody like hot topic? its soooo cool!
1780,what it is the average air-speed velocity of an unlader swallow?
1781,is yahoo answers helpful to you?
1782,why do girls try to have sex with you then expect you to want a relaitonship or feel its the next step.? i keep noticing that girls will make the first move or try to get in your bed. after that they begin to like you more and pay no attention to the way you act towards them. if someone isn't that into you to begin with why do you think it would change? furthermore
1783,is there really such a thing as true love?
1784,what is the best computer programming language (internationaly) to master for nowadays?
1785,penis shrinkage in older men? i was told by a reliable friend that men
1786,what does it take to be a teacher?
1787,hello im dee i would like to ask what i should do when i catch my boyfriend looking at xxx wibsites?
1788,do arranged marriages work ? assume you have the background
1789,im thinking about helping rebuild new orleans.does anyone know of employers that might help me get there? .i have 17 yrs. exp as mover.
1790,what are some good free services for starting a small website? mostly looking for free hosting
1791,what does the name michael mean?
1792,parttime mba or certification in management
1793,what website can i get the goodman theater's 'pericles ' script ?
1794,where can i get music by the russian band ddt? on amazon and tower records
1795,what ever happened to ask jeeves??? was those questions answered by real people also?
1796,what should i do if my b/f is cheating on me i dont know it yet but know something is going on and dont want i i need to know now before it is too late
1797,what is the best christmas present you can give your spouse/partner? (in my case
1798,how do you debug a program?
1799,what bandmember of the group cheap trick became a homo and died of aids? the band cheap trick is now playing indian casinos. is it true one of there members went homosexual and died of aids?
1800,are there any web sites that reveal magic secrets of well-known performers such as copperfield?
1801,how do i make an animated gif or animate an avatar? i know it's just a string of pics but how do i put it together?
1802,brothers form the motherland? west african men make the best lovers
1803,when is brokeback mountain playing in wyandotte
1804,i need a complete list of laptop (notebook) manufacturers? i need a complete list of laptop (notebook) manufacturers
1805,what is love?
1806,how can we see the reflection of sun that shows the activity on sun's surface? i have read somewhere long time ago that this can be done using simple mirror and paper..actually science teachers usually do this to show the flares on the sun
1807,the website hotornot? what do you think of that website?  has anyone met someone from there?
1808,how many people on here know about hlhs? hypoplastic left heart syndrome. my baby was born with it and her webpage is www.carepages.com and the carepage name is allisonpatton.
1809,recieved email from amazon:  shippment will be delayed?
1810,what name should i call someone that  i have a great respect and love for?
1811,any learning center that offers personalized tutoring programs in portland?
1812,who invented the biodome?
1813,what is the significance of web 2.0? i'd like to find out how this is going to change the way we use the web as well as societal implications.
1814,is there any way to access an rss feed to my starred folder in gmail? gmail lets you subscribe to an atom rss feed for new messages in my inbox
1815,ladies
1816,best way to invest money...risks doesnt matter for me?
1817,britney sues us weekly? your thoughts? britney spears has filed a $20 million libel lawsuit against us weekly
1818,is there a correlation between pi and euler's constant
1819,who is more stubbern
1820,what are the best ways to incentivise people to answer questions here? appeal to their ego? wallets? sense of belonging? or something else?
1821,can a parent be a child's best friend?
1822,i heard that a leap second is being added this year
1823,what is anti matter? no detail
1824,married for 7 years have a phobia for oral sex. where can i get help for this? i've been married for 7 years and even though i like oral sex performed on me
1825,is timothy busfield on without a trace actually confined to a wheelchair or is it just for the show?
1826,what state has its capital at hartford?
1827,which city is consider to be centre of earth? i remember reading once that this city have some uniqe pyramid type famous structure
1828,has the movie 'king kong' been released in the u.s. in spanish or with spanish subtitles?
1829,what is an alpha male?
1830,which do you prefer
1831,how can we find the price of home from the previous owner?
1832,what does someone mean when they say they connect to cics? cics is customer information control system something used on mainframes to handle transactions. what does connected to
1833,whats the best way to defend ourself? can you suggest any home made instrument?
1834,who's the cat that won't cop out when there's danger all about?
1835,slashdot or digg ?
1836,what is the best website for government grants and loans for disabled or low income individuals?
1837,are there any sites where you get friends info or email address for free?
1838,how do i get thoselittle iconsfor my messanger? you no those little iconsyou can use when chating on yahoo
1839,if a boy said he liked you and you only see him for a second after school should you get over him?
1840,where does the universe end?
1841,what is the best way to get rid of a cold and fast!!!?
1842,should i end our relationship? i am 25 and he is 26. he lives with his father and brother. his father works 24/6. his brother is 30
1843,my friend is having e-sex and such on a vamp game. what should i do? details inside. help please!? when on an online vamp game
1844,why do men have nipples?
1845,when did the titanic sink?
1846,what is the website clled that help you find out movie when movies come out and what they are called?
1847,what is the chinese calendar? what will 2006 as per the chinese calendar
1848,where do babies come from? i'm really looking for ways to answer this when my son asks in a few years :)
1849,what is the purpose of a web host?
1850,what is the difference between sleet and hail?
1851,how do you print grid lines on a spread sheet?
1852,how do i stop the movies in games from stuttering? im using an alienware 766 laptop with a 3.2 intel processor
1853,the last 3 nights when i go to bed
1854,what are some good resources for subletting houses or condos in the san diego
1855,why are cigarretes legal knowing they can cause cancer?
1856,which bank offers the best interest rate for a savings account?
1857,whats your favorite naruto character? kakashi
1858,is there  realy any more realy nice guys out any more who respect women?
1859,i think i am in love
1860,which is the best virtue ?and which is the worst sin?
1861,is it possible to make a penis longer or thicker without operation? how to make it stay harder.?
1862,how can i get leads on selling pianos?
1863,if bears tits are behind their ears
1864,is it true that women loves sex more than man? but men are just more aggressive?
1865,how can you tell if someone has opened your email? i have a yahoo email account
1866,does anyone know why when you type failure in at google and hit i'm feeling lucky it goes to bush's bio? has anyone tried this?  does anyone wonder why it hasn't been changed cuz i've gotten the email telling me to do it about 100 times all ready....
1867,how do i run my own web hosting service? i would like to run a home based business
1868,what is 1 + 1+1 =? ( lets see how many answer)?
1869,what is the name of sponge bob's pet snail?
1870,what might be the legal and moral issues arising out of that refusal?
1871,are cargo pants out of style for guys? i heard that cargos were out.
1872,how do i erase all personal data?
1873,what is something to do when your @ home alone and no car?
1874,who is responsible for male pattern baldness
